

2019-05-14 22:36:23.474223
Compression scale set to 20

31, -25.925, 0.021, 100.000, 73.550, 2.000, 7.675, 8.0, 4170.0, 1, 3.499280575539568
32, -25.924, 0.024, 60.000, 73.550, 2.222, 7.625, 8.0, 4161.0, 1, 3.506849315068493
33, -25.902, 0.034, 100.000, 73.570, 3.333, 7.654, 8.0, 4116.0, 1, 3.545189504373178
34, -25.932, 0.036, 70.000, 73.540, 3.556, 7.653, 8.0, 4107.0, 1, 3.5529583637691746
35, -25.957, 0.010, 60.000, 73.520, 0.889, 7.646, 8.0, 4206.0, 1, 3.4693295292439372
36, -25.890, 0.048, 70.000, 73.580, 4.667, 7.639, 8.0, 4071.0, 1, 3.5843773028739867
37, -25.900, 0.045, 70.000, 73.570, 4.444, 7.572, 8.0, 4080.0, 1, 3.5764705882352943
38, -25.889, 0.051, 70.000, 73.580, 4.889, 7.607, 8.0, 4062.0, 1, 3.5923190546528803
39, -25.921, 0.042, 60.000, 73.550, 4.000, 7.605, 8.0, 4089.0, 1, 3.5685986793837126
40, -25.957, 0.010, 70.000, 73.520, 0.889, 7.518, 8.0, 4206.0, 1, 3.4693295292439372
41, -25.966, 0.015, 90.000, 73.510, 1.333, 7.574, 8.0, 4188.0, 1, 3.4842406876790832
42, -25.995, 0.068, 90.000, 73.450, 6.667, 7.491, 7.0, 3576.0, 1, 4.080536912751678
43, -25.944, 0.010, 70.000, 73.510, 0.889, 7.389, 7.0, 3760.0, 1, 3.880851063829787
44, -25.944, 0.010, 80.000, 73.510, 0.889, 7.435, 7.0, 3760.0, 1, 3.880851063829787
45, -25.995, 0.068, 60.000, 73.450, 6.667, 7.349, 7.0, 3576.0, 1, 4.080536912751678
46, -25.944, 0.010, 80.000, 73.510, 0.889, 7.263, 7.0, 3760.0, 1, 3.880851063829787
47, -25.944, 0.010, 70.000, 73.510, 0.889, 7.318, 7.0, 3760.0, 1, 3.880851063829787
48, -26.093, 0.079, 80.000, 73.350, 7.778, 7.190, 7.0, 3536.0, 1, 4.126696832579186
49, -25.944, 0.010, 70.000, 73.510, 0.889, 7.118, 7.0, 3760.0, 1, 3.880851063829787
50, -25.944, 0.010, 60.000, 73.510, 0.889, 7.179, 7.0, 3760.0, 1, 3.880851063829787
51, -25.944, 0.010, 80.000, 73.510, 0.889, 6.975, 7.0, 3760.0, 1, 3.880851063829787
52, -25.984, 0.069, 80.000, 73.460, 6.889, 7.011, 7.0, 3568.0, 1, 4.089686098654709
53, -25.944, 0.010, 60.000, 73.510, 0.889, 7.036, 7.0, 3760.0, 1, 3.880851063829787
54, -25.984, 0.071, 90.000, 73.460, 7.111, 6.843, 7.0, 3560.0, 1, 4.098876404494382
55, -25.944, 0.010, 70.000, 73.510, 0.889, 6.865, 7.0, 3760.0, 1, 3.880851063829787
1, -44.135, 0.200, 60.000, 52.300, 19.958, 2.000, 2.0, 6584.0, 1, 11.742405832320777
2, -23.879, 0.200, 70.000, 72.760, 19.958, 4.000, 4.0, 10632.0, 1, 7.27163280662152
3, -23.497, 0.200, 80.000, 73.550, 19.958, 8.000, 8.0, 18728.0, 1, 4.128150363092695
4, -67.160, 0.900, 40.000, 29.090, 90.000, 4.000, 4.0, 2905.9999999999995, 5, 26.604267033723335
5, -66.612, 0.900, 30.000, 29.690, 90.000, 8.000, 8.0, 3941.999999999999, 6, 19.612379502790468
6, -25.567, 0.085, 70.000, 71.010, 8.458, 2.530, 3.0, 9392.0, 1, 8.231686541737648
7, -25.549, 0.106, 100.000, 71.020, 10.583, 3.133, 3.0, 9228.0, 1, 8.377980060684871
8, -44.089, 0.499, 70.000, 52.290, 49.875, 2.314, 2.0, 5456.0, 1, 14.17008797653959
9, -57.713, 0.813, 60.000, 38.690, 81.292, 7.314, 7.0, 5934.999999999998, 4, 13.02645324347094
10, -23.497, 0.200, 70.000, 73.550, 19.958, 7.996, 8.0, 18728.0, 1, 4.128150363092695
11, -23.454, 0.191, 50.000, 73.600, 19.042, 7.999, 8.0, 18854.0, 1, 4.100562214914607
12, -23.462, 0.193, 80.000, 73.590, 19.250, 7.993, 8.0, 18809.0, 1, 4.1103726939231215
13, -23.475, 0.190, 50.000, 73.580, 18.958, 8.000, 8.0, 18872.0, 1, 4.096651123357355
14, -23.462, 0.192, 100.000, 73.590, 19.167, 7.984, 8.0, 18827.0, 1, 4.106442874594997
15, -23.479, 0.186, 90.000, 73.580, 18.542, 7.991, 8.0, 18953.0, 1, 4.079143143565663
16, -23.475, 0.189, 70.000, 73.580, 18.917, 7.984, 8.0, 18881.0, 1, 4.094698374026799
17, -23.612, 0.179, 90.000, 73.450, 17.833, 7.999, 8.0, 19025.0, 1, 4.063705650459921
18, -23.487, 0.200, 60.000, 73.560, 20.000, 7.981, 8.0, 18728.0, 1, 4.128150363092695
19, -23.822, 0.142, 90.000, 72.840, 14.167, 3.994, 4.0, 11077.0, 1, 6.979507086756342
20, -23.843, 0.162, 50.000, 72.810, 16.167, 4.051, 4.0, 10907.0, 1, 7.0882919226185015
21, -23.497, 0.200, 90.000, 73.550, 19.958, 7.979, 8.0, 18728.0, 1, 4.128150363092695
22, -25.582, 0.025, 80.000, 71.020, 2.458, 2.675, 3.0, 9884.0, 1, 7.821934439498179
23, -23.487, 0.188, 60.000, 73.570, 18.750, 7.971, 8.0, 18908.0, 1, 4.088851279881531
24, -23.503, 0.204, 80.000, 73.540, 20.417, 7.983, 8.0, 18646.999999999996, 1, 4.146082479755457
25, -23.478, 0.186, 80.000, 73.580, 18.583, 7.974, 8.0, 18944.0, 1, 4.081081081081081
26, -23.470, 0.184, 80.000, 73.590, 18.375, 7.962, 8.0, 18980.0, 1, 4.0733403582718655
27, -23.522, 0.181, 70.000, 73.540, 18.083, 7.972, 8.0, 19007.0, 1, 4.067554059030884
28, -23.487, 0.200, 90.000, 73.560, 20.000, 7.970, 8.0, 18728.0, 1, 4.128150363092695
29, -23.599, 0.169, 80.000, 73.470, 16.917, 7.909, 8.0, 19160.0, 1, 4.035073068893528
30, -23.462, 0.193, 70.000, 73.590, 19.292, 7.956, 8.0, 18809.0, 1, 4.1103726939231215
31, -23.428, 0.199, 80.000, 73.620, 19.833, 7.953, 8.0, 18746.0, 1, 4.124186493118532
32, -23.495, 0.203, 60.000, 73.550, 20.292, 7.935, 8.0, 18674.0, 1, 4.140087822641105
33, -23.843, 0.117, 80.000, 72.830, 11.667, 3.809, 4.0, 11292.0, 1, 6.8466170740347145
34, -23.868, 0.046, 70.000, 72.840, 4.542, 3.649, 4.0, 11992.0, 1, 6.446964643095397
35, -23.898, 0.010, 80.000, 72.830, 1.000, 3.759, 4.0, 12392.0, 1, 6.238863783085862
36, -25.588, 0.010, 80.000, 71.020, 1.000, 3.452, 3.0, 10016.0, 1, 7.718849840255591
37, -23.846, 0.110, 90.000, 72.830, 10.958, 3.699, 4.0, 11362.0, 1, 6.8044358387607815
38, -23.880, 0.042, 80.000, 72.830, 4.208, 4.227, 4.0, 12027.0, 1, 6.428203209445415
39, -23.898, 0.010, 90.000, 72.830, 1.000, 4.135, 4.0, 12392.0, 1, 6.238863783085862
40, -23.848, 0.107, 50.000, 72.830, 10.625, 4.166, 4.0, 11402.0, 1, 6.780564813190669
41, -23.898, 0.010, 50.000, 72.830, 1.000, 4.441, 4.0, 12392.0, 1, 6.238863783085862
42, -23.847, 0.108, 100.000, 72.830, 10.833, 4.394, 4.0, 11377.0, 1, 6.795464533708359
43, -23.355, 0.096, 80.000, 73.440, 9.542, 4.570, 5.0, 13712.0, 1, 5.638273045507584
44, -23.256, 0.059, 80.000, 73.560, 5.875, 4.623, 5.0, 14132.0, 1, 5.470704783470139
45, -23.391, 0.101, 60.000, 73.400, 10.083, 4.667, 5.0, 13646.0, 1, 5.665543016268503
46, -23.295, 0.014, 80.000, 73.550, 1.375, 4.671, 5.0, 14714.0, 1, 5.254315617778986
47, -23.276, 0.043, 70.000, 73.550, 4.250, 4.631, 5.0, 14330.0, 1, 5.3951151430565245
48, -23.292, 0.018, 60.000, 73.550, 1.792, 4.778, 5.0, 14654.0, 1, 5.275829125153542
49, -23.280, 0.036, 70.000, 73.550, 3.583, 4.722, 5.0, 14414.0, 1, 5.363674205633412
50, -23.257, 0.075, 70.000, 73.550, 7.458, 4.861, 5.0, 13958.0, 1, 5.5389024215503655
51, -23.293, 0.017, 80.000, 73.550, 1.708, 4.901, 5.0, 14666.0, 1, 5.271512341470067
52, -23.267, 0.041, 70.000, 73.560, 4.042, 4.848, 5.0, 14354.0, 1, 5.386094468440853
53, -23.239, 0.089, 90.000, 73.560, 8.875, 4.958, 5.0, 13790.0, 1, 5.60638143582306
54, -23.258, 0.073, 70.000, 73.550, 7.292, 4.920, 5.0, 13976.0, 1, 5.531768746422438
55, -23.263, 0.046, 80.000, 73.560, 4.583, 5.045, 5.0, 14282.0, 1, 5.413247444335528
1, 37.336, 0.200, 90.000, 66.050, 19.998, 2.000, 2.0, 125379.0, 1, 12.281482544923792
2, 40.603, 0.200, 70.000, 73.400, 19.998, 4.000, 4.0, 206405.0, 1, 7.460284392335457
3, 32.566, 0.200, 100.000, 73.530, 19.998, 8.000, 8.0, 368457.0, 1, 4.179157947874515
4, 25.838, 0.900, 50.000, 50.810, 90.000, 4.000, 4.0, 51134.99999999999, 5, 30.113229686124967
5, 24.739, 0.900, 40.000, 50.770, 90.000, 8.000, 8.0, 72154.99999999999, 5, 21.340724828494217
6, 41.288, 0.085, 80.000, 72.830, 8.467, 2.530, 3.0, 181496.0, 1, 8.484153920747564
7, 41.288, 0.086, 80.000, 72.820, 8.598, 2.536, 3.0, 181312.0, 1, 8.492763854571127
8, 41.477, 0.117, 50.000, 72.780, 11.725, 2.517, 3.0, 176768.0, 1, 8.711078928312817
9, 41.695, 0.146, 100.000, 72.800, 14.615, 2.536, 3.0, 172828.0, 1, 8.909667415002199
10, 41.929, 0.177, 80.000, 72.830, 17.692, 2.559, 3.0, 168780.0, 1, 9.123355847849272
11, 42.174, 0.225, 70.000, 72.780, 22.513, 2.583, 3.0, 162928.0, 1, 9.451045860748305
12, 42.555, 0.280, 80.000, 72.840, 28.025, 2.582, 3.0, 156568.0, 1, 9.83495988963262
13, 42.766, 0.346, 60.000, 72.710, 34.604, 2.563, 3.0, 149796.0, 1, 10.279580229111591
14, 43.076, 0.388, 70.000, 72.810, 38.773, 2.610, 3.0, 145632.0, 1, 10.573500329597891
15, 43.204, 0.431, 90.000, 72.740, 43.106, 2.657, 3.0, 141692.0, 1, 10.867515456059623
16, 43.263, 0.491, 70.000, 72.530, 49.069, 2.639, 3.0, 136351.99999999997, 1, 11.293123679887353
17, 43.084, 0.515, 80.000, 72.200, 51.481, 2.691, 3.0, 133360.0, 2, 11.546490701859629
18, 43.397, 0.483, 70.000, 72.700, 48.304, 2.617, 3.0, 137084.0, 1, 11.232820752239503
19, 42.671, 0.556, 80.000, 71.430, 55.608, 2.554, 3.0, 126280.00000000001, 2, 12.193854925562242
20, 38.726, 0.010, 40.000, 73.290, 1.000, 3.676, 4.0, 241470.0, 1, 6.376941234936017
21, 38.726, 0.010, 70.000, 73.290, 1.000, 4.315, 4.0, 241470.0, 1, 6.376941234936017
22, 43.309, 0.464, 80.000, 72.700, 46.356, 2.608, 3.0, 138828.00000000003, 1, 11.091710605929638
23, 31.859, 0.862, 30.000, 57.220, 86.235, 2.813, 3.0, 58860.00000000001, 4, 26.161060142711516
24, 43.004, 0.427, 90.000, 72.560, 42.667, 2.758, 3.0, 142104.0, 1, 10.836007431177165
25, 43.405, 0.480, 60.000, 72.720, 48.027, 2.570, 3.0, 137320.0, 1, 11.213515875327701
26, 43.303, 0.488, 70.000, 72.580, 48.833, 2.586, 3.0, 136568.0, 1, 11.275262140472146
27, 43.155, 0.465, 30.000, 72.540, 46.529, 2.520, 3.0, 138696.0, 1, 11.102266828170963
28, 42.746, 0.307, 60.000, 72.890, 30.656, 2.752, 3.0, 153764.0, 1, 10.01430764027991
29, 42.791, 0.321, 50.000, 72.860, 32.108, 2.920, 3.0, 152276.0, 1, 10.112164753473955
30, 41.918, 0.177, 50.000, 72.820, 17.679, 2.921, 3.0, 168800.0, 1, 9.122274881516587
31, 42.865, 0.334, 60.000, 72.870, 33.360, 3.086, 3.0, 150996.0, 1, 10.197886036716204
32, 43.118, 0.417, 90.000, 72.720, 41.688, 3.010, 3.0, 143012.0, 1, 10.76720834615277
33, 43.050, 0.443, 70.000, 72.530, 44.325, 3.134, 3.0, 140592.0, 1, 10.95254353021509
34, 43.107, 0.388, 80.000, 72.840, 38.802, 3.258, 3.0, 145604.0, 1, 10.575533639185737
35, 43.478, 0.485, 70.000, 72.770, 48.510, 3.286, 3.0, 136856.0, 1, 11.25153445957795
36, 43.361, 0.471, 60.000, 72.720, 47.085, 3.344, 3.0, 138184.0, 1, 11.143402998900017
37, 42.812, 0.537, 70.000, 71.730, 53.733, 3.317, 3.0, 129430.0, 2, 11.897087228617785
38, 42.846, 0.456, 60.000, 72.270, 45.592, 3.290, 3.0, 139472.0, 1, 11.040495583342894
39, 43.303, 0.506, 60.000, 72.500, 50.581, 3.247, 3.0, 134965.0, 2, 11.409180157818694
40, 42.980, 0.364, 80.000, 72.830, 36.406, 3.196, 3.0, 147920.0, 1, 10.409951325040563
41, 43.090, 0.500, 60.000, 72.320, 49.973, 3.291, 3.0, 135628.0, 1, 11.353407850886247
42, 43.326, 0.470, 60.000, 72.690, 46.952, 3.235, 3.0, 138296.0, 1, 11.134378434661885
43, 43.042, 0.500, 60.000, 72.270, 50.042, 3.373, 3.0, 135580.0, 1, 11.357427349166544
44, 43.387, 0.483, 60.000, 72.690, 48.306, 3.263, 3.0, 137084.0, 1, 11.232820752239503
45, 42.944, 0.496, 70.000, 72.190, 49.581, 3.192, 3.0, 135936.0, 1, 11.32768361581921
46, 42.980, 0.400, 60.000, 72.660, 39.992, 3.070, 3.0, 144552.0, 1, 10.652498754773369
47, 42.917, 0.356, 60.000, 72.810, 35.592, 3.000, 3.0, 148776.0, 1, 10.35005646071947
48, 42.983, 0.373, 50.000, 72.790, 37.250, 2.699, 3.0, 147072.0, 1, 10.469973890339425
49, 43.212, 0.420, 70.000, 72.800, 41.979, 3.199, 3.0, 142736.0, 1, 10.788028247954266
50, 42.738, 0.439, 100.000, 72.240, 43.871, 2.556, 3.0, 141024.0, 1, 10.918992511912865
51, 43.035, 0.498, 100.000, 72.270, 49.837, 2.537, 3.0, 135728.0, 1, 11.345043027230933
52, 43.257, 0.463, 100.000, 72.650, 46.321, 2.709, 3.0, 138852.0, 1, 11.089793449140092
53, 42.997, 0.406, 90.000, 72.650, 40.585, 2.929, 3.0, 144024.0, 1, 10.69155140809865
54, 42.843, 0.367, 50.000, 72.680, 36.687, 2.837, 3.0, 147664.0, 1, 10.427998699750786
55, 42.841, 0.331, 80.000, 72.860, 33.054, 2.641, 3.0, 151280.0, 1, 10.178741406663141
1, -13.234, 0.200, 80.000, 71.780, 19.990, 2.000, 2.0, 27891.0, 1, 11.661396149295472
2, -12.010, 0.200, 80.000, 73.850, 19.990, 4.000, 4.0, 44693.0, 1, 7.277381245385183
3, -13.854, 0.200, 70.000, 73.700, 19.990, 8.000, 8.0, 78297.0, 1, 4.154028889995785
4, -17.457, 0.900, 60.000, 66.760, 90.000, 4.000, 4.0, 12083.999999999998, 5, 26.91559086395234
5, -17.508, 0.900, 100.000, 66.920, 90.000, 8.000, 8.0, 16259.999999999996, 5, 20.0029520295203
6, -12.407, 0.085, 80.000, 73.210, 8.462, 2.530, 3.0, 39864.0, 1, 8.158940397350994
7, -12.216, 0.180, 60.000, 73.680, 18.016, 4.001, 4.0, 45403.0, 1, 7.163579499152038
8, -12.314, 0.250, 90.000, 73.460, 24.980, 3.991, 4.0, 42978.0, 1, 7.567778863604635
9, -12.101, 0.217, 80.000, 73.730, 21.716, 4.042, 4.0, 44098.0, 1, 7.375572588326001
10, -13.333, 0.105, 80.000, 71.790, 10.486, 2.437, 2.0, 30051.0, 1, 10.823200559049615
11, -12.443, 0.065, 90.000, 73.210, 6.498, 2.620, 3.0, 40580.0, 1, 8.014982750123213
12, -12.278, 0.164, 80.000, 73.210, 16.409, 2.594, 3.0, 37308.0, 1, 8.717915728530073
13, -12.249, 0.185, 90.000, 73.210, 18.482, 2.711, 3.0, 36720.0, 1, 8.857516339869282
14, -12.246, 0.283, 80.000, 73.080, 28.304, 2.665, 3.0, 34084.0, 1, 9.54254195516958
15, -12.314, 0.292, 40.000, 73.000, 29.187, 2.789, 3.0, 33852.0, 1, 9.607940446650124
16, -12.025, 0.426, 90.000, 73.140, 42.579, 2.724, 3.0, 30892.0, 1, 10.528551081186068
17, -12.065, 0.458, 60.000, 73.070, 45.764, 2.823, 3.0, 30288.0, 1, 10.73851030110935
18, -12.096, 0.543, 70.000, 72.920, 54.266, 2.743, 3.0, 27942.999999999996, 2, 11.639695093583368
19, -12.069, 0.497, 70.000, 73.030, 49.673, 2.602, 3.0, 29576.0, 1, 10.99702461455234
20, -12.575, 0.644, 80.000, 72.260, 64.415, 2.595, 3.0, 24338.0, 2, 13.36379324513107
21, -12.372, 0.589, 100.000, 72.560, 58.859, 2.930, 3.0, 26268.0, 2, 12.381909547738694
22, -11.948, 0.394, 80.000, 73.250, 39.375, 3.013, 3.0, 31556.0, 1, 10.30700976042591
23, -12.114, 0.447, 40.000, 73.030, 44.732, 3.144, 3.0, 30480.0, 1, 10.670866141732283
24, -12.378, 0.273, 90.000, 72.960, 27.321, 3.108, 3.0, 34320.0, 1, 9.476923076923077
25, -12.848, 0.661, 90.000, 71.960, 66.071, 3.219, 3.0, 23803.0, 2, 13.664159979834475
26, -12.018, 0.340, 50.000, 73.240, 34.018, 3.383, 3.0, 32732.0, 1, 9.936698032506415
27, -12.261, 0.177, 90.000, 73.210, 17.659, 3.440, 3.0, 36972.0, 1, 8.797143784485556
28, -12.146, 0.353, 80.000, 73.470, 35.258, 3.542, 4.0, 39843.0, 1, 8.163240719825314
29, -11.928, 0.486, 100.000, 73.180, 48.591, 3.434, 3.0, 29759.999999999996, 1, 10.929032258064517
30, -13.674, 0.010, 90.000, 73.590, 1.032, 5.978, 6.0, 72534.0, 1, 4.484076433121019
31, -52.999, 0.990, 20.000, 30.830, 98.998, 6.599, 7.0, 4382.9999999999945, 8, 74.20670773442856
32, -12.101, 0.451, 90.000, 73.040, 45.099, 3.366, 3.0, 30408.000000000004, 1, 10.696132596685082
33, -11.837, 0.424, 60.000, 73.330, 42.371, 3.461, 3.0, 30939.999999999993, 1, 10.512217194570137
34, -12.035, 0.480, 70.000, 73.380, 47.966, 3.519, 4.0, 35862.0, 2, 9.069432825832358
35, -12.000, 0.472, 60.000, 73.120, 47.242, 3.014, 3.0, 30007.999999999996, 1, 10.838709677419356
36, -12.163, 0.171, 70.000, 73.750, 17.073, 4.344, 4.0, 45733.0, 1, 7.111888570616404
37, -12.958, 0.047, 70.000, 73.700, 4.683, 4.537, 5.0, 60510.0, 1, 5.375111551809618
38, -12.048, 0.325, 90.000, 73.610, 32.480, 4.452, 4.0, 40678.0, 1, 7.995673336938886
39, -12.322, 0.301, 90.000, 73.370, 30.089, 4.307, 4.0, 41348.0, 1, 7.866112024765406
40, -12.338, 0.374, 60.000, 73.620, 37.421, 4.666, 5.0, 46626.0, 1, 6.975678805816497
41, -12.581, 0.255, 80.000, 73.590, 25.516, 4.538, 5.0, 50856.0, 1, 6.395469561113733
42, -12.308, 0.496, 60.000, 73.340, 49.613, 4.543, 5.0, 40481.0, 2, 8.034584125886218
43, -12.629, 0.572, 90.000, 72.820, 57.163, 4.862, 5.0, 36519.0, 2, 8.906267970097757
44, -12.649, 0.297, 60.000, 73.440, 29.742, 5.063, 5.0, 49229.99999999999, 1, 6.606703229737966
45, -12.520, 0.575, 60.000, 72.920, 57.470, 5.256, 5.0, 36350.99999999999, 2, 8.947429231658003
46, -12.658, 0.298, 80.000, 73.430, 29.812, 5.406, 5.0, 49199.99999999999, 1, 6.610731707317074
47, -20.963, 0.931, 70.000, 63.170, 93.115, 5.142, 5.0, 10420.999999999996, 6, 31.21082429709242
48, -12.565, 0.440, 60.000, 73.240, 44.018, 5.249, 5.0, 43596.00000000001, 2, 7.460500963391135
49, -12.487, 0.405, 80.000, 73.420, 40.476, 4.869, 5.0, 45612.0, 1, 7.130755064456722
50, -12.417, 0.515, 70.000, 73.180, 51.448, 5.445, 5.0, 39473.00000000001, 2, 8.239758822486255
51, -12.376, 0.519, 80.000, 73.210, 51.855, 4.707, 5.0, 39256.0, 2, 8.28530670470756
52, -12.212, 0.110, 90.000, 73.820, 10.992, 3.657, 4.0, 48103.0, 1, 6.761490967299337
53, -12.429, 0.010, 80.000, 73.830, 0.992, 3.531, 4.0, 52598.0, 1, 6.183657173276551
54, -13.062, 0.010, 70.000, 73.700, 0.992, 5.209, 5.0, 62580.0, 1, 5.1973154362416105
55, -12.546, 0.010, 80.000, 73.210, 0.992, 3.236, 3.0, 42616.0, 1, 7.6320630749014455
1, -27.541, 0.200, 70.000, 71.210, 19.881, 2.000, 2.0, 2417.0, 1, 11.253620190318577
2, -25.221, 0.200, 50.000, 73.600, 19.881, 4.000, 4.0, 3815.0, 1, 7.129750982961992
3, -25.492, 0.200, 90.000, 73.470, 19.881, 8.000, 8.0, 6611.0, 1, 4.114354863106943
4, -52.405, 0.900, 40.000, 46.280, 90.000, 4.000, 4.0, 1112.0, 5, 24.46043165467626
5, -51.933, 0.900, 40.000, 46.770, 90.000, 8.000, 8.0, 1463.9999999999998, 5, 18.5792349726776
6, -25.341, 0.085, 70.000, 73.460, 8.452, 2.530, 3.0, 3416.0, 1, 7.962529274004684
7, -25.221, 0.201, 90.000, 73.600, 20.119, 3.994, 4.0, 3810.0, 1, 7.139107611548557
8, -25.215, 0.181, 60.000, 73.610, 17.976, 3.997, 4.0, 3885.0, 1, 7.001287001287001
9, -25.183, 0.190, 60.000, 73.640, 18.929, 3.984, 4.0, 3845.0, 1, 7.074122236671001
10, -27.551, 0.093, 70.000, 71.210, 9.286, 2.492, 2.0, 2621.0, 1, 10.377718428080884
11, -25.203, 0.191, 70.000, 73.620, 19.048, 3.994, 4.0, 3840.0, 1, 7.083333333333333
12, -25.342, 0.081, 70.000, 73.460, 7.976, 2.548, 3.0, 3428.0, 1, 7.934655775962661
13, -25.340, 0.097, 90.000, 73.460, 9.643, 2.542, 3.0, 3380.0, 1, 8.04733727810651
14, -25.183, 0.190, 90.000, 73.640, 18.929, 3.991, 4.0, 3845.0, 1, 7.074122236671001
15, -25.175, 0.174, 70.000, 73.650, 17.381, 3.981, 4.0, 3890.0, 1, 6.992287917737789
16, -25.215, 0.180, 80.000, 73.610, 17.976, 3.985, 4.0, 3885.0, 1, 7.001287001287001
17, -25.175, 0.176, 80.000, 73.650, 17.500, 3.960, 4.0, 3890.0, 1, 6.992287917737789
18, -25.188, 0.159, 80.000, 73.640, 15.833, 3.964, 4.0, 3940.0, 1, 6.903553299492386
19, -25.146, 0.170, 70.000, 73.680, 16.905, 3.968, 4.0, 3910.0, 1, 6.956521739130435
